frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
143,-33.7775,245.7288,2151.3479,-18.6376,-186.2126,2289.6841,-16.4199,-383.9217,2312.5200,132.7611,75.8205,2190.6416,239.0746,199.1549,1970.8713,163.3421,422.5144,1873.8214,-178.1142,61.0841,2191.2964,-310.7402,193.9733,1992.3920,-282.0054,432.2855,1906.2433,98.9082,-437.2805,2367.4355,195.7476,-787.8755,2176.1003,180.9532,-1100.9171,2380.5396,-131.0125,-443.5117,2362.1003,-214.6003,-790.3122,2158.0234,-183.1672,-1087.4402,2383.2793,-8.33,-8.89,36.19,-14.36
144,-34.2826,267.0826,2151.1904,-19.8497,-165.1669,2288.7141,-17.7604,-362.6434,2313.5713,131.1613,97.3478,2190.3909,238.6448,222.3989,1972.1754,161.3120,446.8937,1879.0962,-178.6735,83.0296,2191.5725,-312.2858,214.6968,1992.5281,-282.9877,454.6186,1911.1730,95.3756,-421.9238,2366.9963,191.1137,-775.0701,2179.8403,181.9967,-1094.6150,2374.3088,-130.0189,-428.1074,2361.1033,-212.6527,-778.4019,2162.6802,-184.0796,-1083.0641,2378.0298,-7.77,-8.53,31.81,-14.46
145,-34.6752,288.6486,2151.3245,-21.0286,-143.9774,2287.8140,-18.9391,-341.1755,2314.8943,129.7858,119.0080,2190.5103,238.2514,246.1570,1974.0081,159.1868,472.1981,1886.3047,-179.2240,105.1372,2192.0569,-313.5802,236.1287,1993.0712,-283.6476,477.7661,1917.2288,91.7435,-406.3239,2366.6582,186.4674,-762.1473,2184.0991,182.8306,-1087.7053,2368.5068,-128.7019,-412.2805,2360.1580,-210.6727,-766.1827,2167.9419,-185.0117,-1078.3348,2372.6575,-7.23,-8.18,27.64,-14.56
146,-34.9851,309.9596,2151.7620,-22.1551,-123.1119,2286.9949,-19.9452,-319.9952,2316.3557,128.6443,140.3345,2190.9734,237.8805,270.0484,1976.4042,157.0258,497.8980,1895.2809,-179.7538,126.9297,2192.7085,-314.5714,258.0112,1994.1067,-283.9478,501.3168,1924.0955,88.1053,-390.7536,2366.3623,181.8554,-749.4578,2188.9978,183.4261,-1080.5070,2363.3711,-127.1385,-396.3648,2359.2378,-208.7122,-754.0203,2173.9138,-185.8875,-1073.4266,2367.4580,-6.72,-7.86,23.78,-14.64
147,-35.2271,330.7105,2152.5505,-23.2180,-102.8750,2286.2639,-20.7993,-299.4339,2317.8359,127.7210,161.0185,2191.7571,237.5023,293.8713,1979.4082,154.8651,523.5869,1905.7086,-180.2521,148.0834,2193.5181,-315.2409,280.1874,1995.7137,-283.8622,524.9797,1931.4713,84.5460,-375.3812,2366.0596,177.2677,-737.2660,2194.6887,183.7816,-1073.3147,2359.0718,-125.4097,-380.5938,2358.3240,-206.7751,-742.2021,2180.7117,-186.6603,-1068.5211,2362.6555,-6.22,-7.56,20.33,-14.70
148,-35.4179,350.7246,2153.7593,-24.2019,-83.4637,2285.6375,-21.5308,-279.7020,2319.2358,126.9902,180.8753,2192.8333,237.0654,317.5042,1983.0599,152.7236,548.9620,1917.1605,-180.7198,168.3976,2194.4851,-315.5799,302.5145,1997.9617,-283.3645,548.5448,1939.0836,81.1400,-360.3269,2365.7019,172.6550,-725.7493,2201.3025,183.9195,-1066.3597,2355.7139,-123.6104,-365.1565,2357.4048,-204.8121,-730.9265,2188.4253,-187.3045,-1063.7723,2358.4011,-5.72,-7.28,17.29,-14.71
149,-35.5609,369.8940,2155.4802,-25.0993,-64.9973,2285.1230,-22.1807,-260.9463,2320.4897,126.4156,199.7945,2194.1824,236.5118,340.8296,1987.3636,150.6219,573.7828,1929.1901,-181.1530,187.7404,2195.6316,-315.5903,324.8330,2000.8801,-282.4431,571.8232,1946.7455,77.9382,-345.6981,2365.2446,167.9760,-715.0184,2208.8911,183.8694,-1059.7814,2353.3374,-121.8071,-350.2073,2356.4712,-202.7489,-720.3276,2197.0652,-187.8156,-1059.2759,2354.7632,-5.21,-6.99,14.66,-14.66
150,-35.6654,388.1440,2157.7966,-25.8974,-47.5719,2284.7302,-22.7819,-243.2727,2321.5554,125.9598,217.7006,2195.7849,235.7886,363.6686,1992.2764,148.5776,597.8408,1941.4067,-181.5537,206.0250,2196.9773,-315.2599,346.9227,2004.4584,-281.0970,594.6255,1954.3600,74.9703,-331.6281,2364.6428,163.2123,-705.1234,2217.3989,183.6678,-1053.6364,2351.9260,-120.0534,-335.9119,2355.5188,-200.4894,-710.4818,2206.5425,-188.2004,-1055.0668,2351.7539,-4.68,-6.68,12.40,-14.54
151,-35.7301,405.3841,2160.7637,-26.5994,-31.2786,2284.4563,-23.3633,-226.7925,2322.4192,125.5840,234.5147,2197.6201,234.8606,385.7714,1997.7043,146.6027,620.9068,1953.5145,-181.9137,223.1640,2198.5540,-314.5745,368.5114,2008.6321,-279.3506,616.7253,1961.9270,72.2382,-318.2775,2363.8682,158.3946,-696.0816,2226.6521,183.3466,-1047.9231,2351.4111,-118.3638,-322.4379,2354.5425,-197.9508,-701.4405,2216.6577,-188.4728,-1051.1324,2349.3394,-4.14,-6.33,10.47,-14.34
152,-35.7600,421.4966,2164.3772,-27.2049,-16.2295,2284.2959,-23.9351,-211.6161,2323.0776,125.2523,250.1366,2199.6577,233.7313,406.8281,2003.5186,144.6754,642.7148,1965.3126,-182.2280,239.0697,2200.3789,-313.5120,389.2719,2013.2974,-277.2454,637.8685,1969.5012,69.7287,-305.8332,2362.9062,153.5918,-687.8894,2236.3767,182.9386,-1042.6200,2351.6760,-116.7421,-309.9704,2353.5452,-195.0706,-693.2395,2227.1267,-188.6505,-1047.4457,2347.4751,-3.60,-5.95,8.83,-14.07
153,-35.7529,436.3266,2168.5508,-27.7286,-2.5441,2284.2324,-24.5021,-197.8688,2323.5396,124.9333,264.4396,2201.8508,232.4486,426.5070,2009.5719,142.7364,662.9473,1976.6711,-182.4811,253.6321,2202.4653,-312.0750,408.8517,2018.3097,-274.8500,657.7618,1977.1720,67.4162,-294.4830,2361.7703,148.9098,-680.5475,2246.2297,182.4717,-1037.7151,2352.5583,-115.1679,-298.6794,2352.5278,-191.8437,-685.9188,2237.6023,-188.7494,-1043.9908,2346.1108,-3.08,-5.54,7.42,-13.73
154,-35.7119,449.7069,2173.1062,-28.1789,9.6568,2284.2451,-25.0535,-185.6587,2323.8108,124.6038,277.2906,2204.1355,231.1071,444.4943,2015.7120,140.6877,681.2774,1987.5076,-182.6646,266.7466,2204.8013,-310.3030,426.8893,2023.5090,-272.2486,676.1015,1985.0098,65.2776,-284.3942,2360.4890,144.4654,-674.0612,2255.8406,181.9760,-1033.2292,2353.8574,-113.6285,-288.7178,2351.4998,-188.3154,-679.5125,2247.7278,-188.7875,-1040.7782,2345.2065,-2.60,-5.09,6.24,-13.34
155,-35.6343,461.4920,2177.7852,-28.5701,20.2931,2284.3052,-25.5802,-175.0589,2323.9050,124.2532,288.5876,2206.4368,229.8247,460.5526,2021.7985,138.4281,697.4236,1997.7732,-182.7693,278.3286,2207.3635,-308.2983,443.0755,2028.7288,-269.5415,692.6021,1993.0627,63.2958,-275.6770,2359.1008,140.3721,-668.4398,2264.8577,181.4780,-1029.2036,2355.3525,-112.1089,-280.1729,2350.4583,-184.5992,-674.0441,2257.1697,-188.7779,-1037.8394,2344.7239,-2.16,-4.63,5.25,-12.93
156,-35.5211,471.6036,2182.2771,-28.9076,29.3489,2284.3835,-26.0646,-166.0693,2323.8291,123.8830,298.2943,2208.6804,228.7210,474.5610,2027.7090,135.8901,711.2285,2007.4575,-182.8017,288.3554,2210.1060,-306.2153,457.1928,2033.8285,-266.8250,707.0555,2001.3353,61.4694,-268.3606,2357.6411,136.7180,-663.6748,2272.9958,181.0026,-1025.6844,2356.8237,-110.6191,-273.0574,2349.3977,-180.8371,-669.4993,2265.6638,-188.7371,-1035.2106,2344.6262,-1.79,-4.17,4.43,-12.52
157,-35.3676,480.0436,2186.2656,-29.2004,36.8846,2284.4500,-26.4966,-158.6227,2323.6018,123.5099,306.4510,2210.8086,227.8784,486.5269,2033.3499,133.0838,722.6841,2016.5754,-182.7767,296.8634,2212.9753,-304.2441,469.1562,2038.6984,-264.1906,719.3509,2009.7964,59.8164,-262.3843,2356.1379,133.5644,-659.7252,2280.0466,180.5668,-1022.6928,2358.0818,-109.1822,-267.2915,2348.3015,-177.1961,-665.8205,2273.0186,-188.6759,-1032.9111,2344.8618,-1.47,-3.74,3.76,-12.14
158,-35.1703,486.8810,2189.4697,-29.4494,43.0073,2284.4731,-26.8602,-152.5999,2323.2351,123.1625,313.1499,2212.7825,227.3324,496.5490,2038.6448,130.1027,731.9214,2025.1525,-182.7263,303.9352,2215.9021,-302.5716,478.9891,2043.2699,-261.7112,729.4803,2018.3708,58.3803,-257.6213,2354.6189,130.9559,-656.5156,2285.8726,180.1798,-1020.2133,2358.9919,-107.8538,-262.7370,2347.1599,-173.8262,-662.9075,2279.0996,-188.6082,-1030.9323,2345.3699,-1.22,-3.34,3.21,-11.81
159,-34.9194,492.2060,2191.6880,-29.6518,47.8303,2284.4263,-27.1436,-147.8832,2322.7476,122.8840,318.4935,2214.5901,227.0602,504.7556,2043.5289,127.1024,739.1373,2033.1945,-182.6892,309.6449,2218.8157,-301.3510,486.7834,2047.5060,-259.4478,737.4895,2026.9482,57.2327,-253.9162,2353.1230,128.9374,-653.9524,2290.3579,179.8424,-1018.1992,2359.4836,-106.7088,-259.2256,2345.9775,-170.8694,-660.6475,2283.7866,-188.5420,-1029.2415,2346.0664,-1.03,-3.00,2.77,-11.57
160,-34.6039,496.0811,2192.8259,-29.7890,51.4180,2284.2834,-27.3244,-144.3996,2322.1565,122.7270,322.5415,2216.2410,227.0053,511.2327,2047.9305,124.2461,744.5128,2040.6731,-182.7095,314.0125,2221.6421,-300.6727,492.6231,2051.3938,-257.4447,743.4302,2035.3792,56.4722,-251.1390,2351.7192,127.5746,-651.9531,2293.3833,179.5506,-1016.5965,2359.5576,-105.8487,-256.6225,2344.7957,-168.4387,-658.9398,2286.9353,-188.4882,-1027.8035,2346.8667,-0.91,-2.71,2.46,-11.42
161,-34.2053,498.4894,2192.9121,-29.8217,53.7354,2284.0186,-27.3807,-142.1738,2321.4783,122.7517,325.2637,2217.7600,227.0883,515.9554,2051.7607,121.6683,748.1147,2047.5042,-182.8262,316.9518,2224.3198,-300.5580,496.5162,2054.9233,-255.7341,747.2879,2043.4786,56.2135,-249.2349,2350.5056,126.9616,-650.4830,2294.7815,179.3005,-1015.3751,2359.2764,-105.3746,-254.8655,2343.6936,-166.6312,-657.7441,2288.3513,-188.4542,-1026.6028,2347.6770,-0.86,-2.49,2.30,-11.35
162,-33.7042,499.3002,2192.0789,-29.6764,54.6124,2283.6204,-27.2779,-141.3558,2320.7346,123.0119,326.5013,2219.1799,227.2366,518.7319,2054.9048,119.4546,749.8354,2053.5525,-183.0684,318.2535,2226.8000,-300.9726,498.3326,2058.0730,-254.3323,748.9316,2051.0144,56.5675,-248.2650,2349.6064,127.2196,-649.5892,2294.3413,179.0917,-1014.5585,2358.7495,-105.3729,-254.0155,2342.7915,-165.5188,-657.1040,2287.7993,-188.4502,-1025.6801,2348.4209,-0.89,-2.33,2.33,-11.36
163,-33.0767,498.2587,2190.5420,-29.3703,53.8331,2283.2817,-26.9916,-142.2076,2319.9851,123.5428,325.9485,2220.5303,227.3888,519.1850,2057.2217,117.6567,749.3619,2058.6331,-183.4534,317.5943,2229.0500,-301.8468,497.7813,2060.7927,-253.2407,748.0822,2057.7109,57.6186,-248.4343,2349.1516,128.4771,-649.4173,2291.8269,178.9315,-1014.2371,2358.1140,-105.8829,-254.2748,2342.2253,-165.1535,-657.1710,2285.0366,-188.4846,-1025.1342,2349.0381,-1.01,-2.24,2.65,-11.43
164,-32.3038,494.9654,2188.5806,-28.8997,50.9423,2283.2156,-26.4886,-145.1625,2319.3018,124.3462,323.1715,2221.8372,227.5149,516.7843,2058.5562,116.3130,746.2198,2062.5281,-183.9581,314.5309,2231.0544,-303.0872,494.4179,2063.0120,-252.4439,744.3300,2063.2568,59.4058,-250.0993,2349.2493,130.8413,-650.2145,2287.0398,178.8316,-1014.5573,2357.5149,-106.8850,-255.9996,2342.1313,-165.5590,-658.1913,2279.8743,-188.5659,-1025.1256,2349.5061,-1.23,-2.23,3.32,-11.54
165,-31.3744,489.0024,2186.4968,-28.1847,45.4953,2283.4614,-25.7429,-150.6813,2318.7439,125.4232,317.7294,2223.1094,227.6106,510.9435,2058.7573,115.4783,739.8714,2065.0010,-184.5284,308.5896,2232.8062,-304.5912,487.7301,2064.6453,-251.9154,737.2042,2067.3328,61.8976,-253.7211,2349.9541,134.3568,-652.2960,2279.8992,178.8061,-1015.6929,2357.0933,-108.2802,-259.6423,2342.5969,-166.7268,-660.4742,2272.2605,-188.6984,-1025.8422,2349.8328,-1.56,-2.29,4.36,-11.68
166,-30.2974,480.0239,2184.5947,-27.1752,37.0913,2284.0740,-24.7415,-159.1714,2318.3794,126.7563,309.2485,2224.3442,227.6917,501.1566,2057.7224,115.2379,729.8659,2065.8308,-185.0931,299.3822,2234.3027,-306.2495,477.2691,2065.6172,-251.6221,726.3033,2069.6646,64.9897,-259.7807,2351.2410,138.9685,-655.9923,2270.5374,178.8633,-1017.7988,2356.9712,-109.9084,-265.6749,2343.6384,-168.6087,-664.3286,2262.3525,-188.8822,-1027.4608,2350.0627,-2.01,-2.44,5.76,-11.82
167,-29.1009,467.8623,2183.1484,-25.8632,25.5091,2285.1089,-23.4971,-170.8658,2318.2739,128.3139,297.5214,2225.5222,227.7698,487.1402,2055.4546,115.6983,715.9845,2064.8513,-185.5692,286.7155,2235.5430,-307.9480,462.8079,2065.8835,-251.5327,711.4367,2070.0664,68.5249,-268.6582,2353.0042,144.4974,-661.5726,2259.3452,179.0020,-1020.9734,2357.2478,-111.5841,-274.4702,2345.1799,-171.1099,-669.9888,2250.5535,-189.1121,-1030.1025,2350.2651,-2.56,-2.69,7.43,-11.95
168,-27.8358,452.6028,2182.3723,-24.2736,10.7876,2286.5898,-22.0464,-185.7310,2318.4695,130.0551,282.5827,2226.6094,227.8553,468.9409,2052.0750,116.9509,698.3235,2061.9983,-185.8822,270.6793,2236.5239,-309.5595,444.4490,2065.4546,-251.6203,692.7369,2068.4795,72.3218,-280.5028,2355.0820,150.6527,-669.1805,2246.9583,179.2121,-1025.2463,2358.0010,-113.1381,-286.1805,2347.0776,-174.0915,-677.5552,2237.4727,-189.3776,-1033.8127,2350.5215,-3.19,-3.01,9.26,-12.04
169,-26.5647,434.6143,2182.3918,-22.4716,-6.7437,2288.4993,-20.4496,-203.4335,2318.9658,131.9419,264.7471,2227.5688,227.9699,446.9850,2047.8195,119.0239,677.3102,2057.3467,-185.9739,251.6765,2237.2432,-310.9536,422.6784,2064.3811,-251.8639,670.7014,2064.9817,76.2152,-295.1355,2357.3083,157.0634,-678.7823,2234.1521,179.4741,-1030.5836,2359.2861,-114.4640,-300.6489,2349.1655,-177.3782,-686.9510,2223.8499,-189.6667,-1038.5618,2350.9197,-3.87,-3.41,11.14,-12.08
170,-25.3536,414.5314,2183.2229,-20.5519,-26.4723,2290.7644,-18.7807,-223.3582,2319.7046,133.9442,244.6035,2228.3677,228.1677,422.0779,2043.0110,121.8457,653.6662,2051.1394,-185.8117,230.4177,2237.7024,-311.9992,398.3488,2062.7542,-252.2438,646.1836,2059.8069,80.0839,-312.0092,2359.5515,163.3339,-690.1307,2221.7336,179.7642,-1036.8776,2361.1306,-115.5424,-317.3671,2351.2964,-180.7733,-697.9005,2210.4451,-189.9629,-1044.2283,2351.5408,-4.54,-3.86,13.00,-12.08
171,-24.2564,393.1844,2184.7561,-18.6293,-47.5775,2293.2595,-17.1156,-244.6758,2320.5681,136.0390,222.9477,2228.9780,228.5501,395.3021,2038.0204,125.2327,628.3107,2043.7941,-185.3876,207.8337,2237.9043,-312.5826,372.5719,2060.6812,-252.7328,620.2842,2053.3330,83.8635,-330.2701,2361.7354,169.1056,-702.7638,2210.3948,180.0489,-1043.9211,2363.5151,-116.4406,-335.5260,2353.3748,-184.0831,-709.9321,2197.9280,-190.2481,-1050.5771,2352.4412,-5.17,-4.32,14.86,-12.02
172,-23.3020,371.4380,2186.7871,-16.8126,-69.1778,2295.8203,-15.5184,-266.4978,2321.4092,138.1999,200.6328,2229.3882,229.2642,367.8176,2033.1987,128.9393,602.1841,2035.8053,-184.7065,184.9021,2237.8521,-312.6256,346.4996,2058.2759,-253.2919,594.1390,2046.0339,87.5282,-348.9314,2363.8284,174.1268,-716.0838,2200.6062,180.2952,-1051.4290,2366.3669,-117.2612,-354.1725,2355.3535,-187.1462,-722.4567,2186.7668,-190.5020,-1057.2843,2353.6436,-5.70,-4.77,16.79,-11.92
173,-22.4845,350.0408,2189.0503,-15.1829,-90.5041,2298.2778,-14.0276,-288.0382,2322.0847,140.3973,178.4314,2229.5981,230.4818,340.6241,2028.8076,132.7285,576.0903,2027.6377,-183.7823,162.4740,2237.5544,-312.1191,321.0923,2055.6296,-253.8728,568.6908,2038.3827,91.0693,-367.0916,2365.8210,178.2833,-729.4843,2192.5669,180.4677,-1059.0990,2369.5735,-118.0973,-372.4185,2357.2246,-189.8634,-734.8883,2177.1846,-190.7070,-1063.9951,2355.1355,-6.12,-5.18,18.89,-11.78
174,-21.7618,329.5230,2191.2649,-13.7755,-110.9899,2300.4832,-12.6575,-308.7266,2322.4932,142.5908,156.9454,2229.6274,232.3578,314.4378,2024.9731,136.4446,550.6044,2019.5994,-182.6319,141.1705,2237.0303,-311.1379,296.9844,2052.8032,-254.4277,544.5621,2030.7732,94.4775,-384.0802,2367.7009,181.5968,-742.4584,2186.2458,180.5421,-1066.6598,2372.9963,-118.9933,-389.5860,2358.9900,-192.1960,-746.7402,2169.1692,-190.8514,-1070.3857,2356.8757,-6.43,-5.53,21.26,-11.62
175,-21.0630,310.1901,2193.1548,-12.5816,-130.2976,2302.3318,-11.4003,-328.2206,2322.5825,144.7361,136.5883,2229.4980,234.9784,289.6488,2021.7012,140.0383,526.0688,2011.8243,-181.2780,121.3550,2236.3066,-309.8328,274.4570,2049.8325,-254.9198,522.0220,2023.4647,97.7351,-399.5189,2369.4473,184.2000,-754.6519,2181.4373,180.4950,-1073.9050,2376.4912,-119.9414,-405.2777,2360.6509,-194.1639,-757.6788,2162.5410,-190.9293,-1076.1937,2358.8020,-6.64,-5.82,23.95,-11.46
176,-20.3035,292.1413,2194.4878,-11.5534,-148.2856,2303.7666,-10.2355,-346.3824,2322.3547,146.7770,117.5752,2229.2324,238.3159,266.3694,2018.8965,143.5695,502.6247,2004.2649,-179.7457,103.1418,2235.4114,-308.3967,253.4854,2046.7404,-255.3338,501.0272,2016.5668,100.8143,-413.3131,2371.0239,186.3025,-765.8804,2177.8394,180.3148,-1080.6896,2379.9253,-120.8859,-419.3720,2362.1921,-195.8219,-767.5381,2157.0176,-190.9437,-1081.2421,2360.8430,-6.79,-6.07,26.95,-11.32
177,-19.4112,275.3254,2195.0981,-10.6301,-164.9752,2304.7881,-9.1363,-363.2257,2321.8479,148.6692,99.9574,2228.8359,242.2056,244.5113,2016.4169,147.1563,480.2874,1996.7852,-178.0687,86.4481,2234.3655,-307.0170,233.8432,2043.5511,-255.6768,481.3304,2010.0575,103.6827,-425.5881,2372.3982,188.1577,-776.1060,2175.1077,179.9876,-1086.9293,2383.1948,-121.7511,-431.9666,2363.5945,-197.2505,-776.3085,2152.2891,-190.8992,-1085.4431,2362.9373,-6.92,-6.29,30.23,-11.23
178,-18.3469,259.5929,2194.9138,-9.7489,-180.4853,2305.4382,-8.0817,-378.8698,2321.1274,150.3726,83.6504,2228.3169,246.3744,223.8992,2014.0994,150.9211,459.0186,1989.2253,-176.2909,71.0630,2233.1846,-305.8381,215.2314,2040.2946,-255.9749,462.6056,2003.8251,106.3148,-436.6018,2373.5442,190.0244,-785.3873,2172.9111,179.5087,-1092.5673,2386.2344,-122.4663,-443.2936,2364.8298,-198.5302,-784.0898,2148.0747,-190.8064,-1088.7908,2365.0410,-7.09,-6.50,33.68,-11.18
179,-17.1208,244.7669,2193.9590,-8.8695,-194.9837,2305.7935,-7.0557,-393.4747,2320.2585,151.8703,68.5055,2227.6750,250.4851,204.3490,2011.8059,154.9310,438.7874,1981.4877,-174.4712,56.7287,2231.8750,-304.9354,197.3865,2037.0094,-256.2622,444.5676,1997.7246,108.6971,-446.6472,2374.4595,192.1399,-793.8199,2170.9575,178.8710,-1097.5532,2389.0129,-122.9930,-453.6242,2365.8838,-199.7376,-791.0437,2144.1614,-190.6697,-1091.3417,2367.1328,-7.32,-6.72,37.21,-11.19
180,-15.7892,230.6898,2192.3420,-7.9759,-208.6246,2305.9370,-6.0572,-407.1970,2319.3062,153.1525,54.3549,2226.9231,254.2180,185.7408,2009.4337,159.1693,419.5962,1973.5664,-172.6783,43.2070,2230.4392,-304.3188,180.1621,2033.7373,-256.5706,427.0547,1991.6276,110.8322,-455.9787,2375.1589,194.6895,-801.4840,2169.0237,178.0813,-1101.8170,2391.5149,-123.3284,-463.1967,2366.7463,-200.9295,-797.3375,2140.4226,-190.4975,-1093.1892,2369.2051,-7.66,-6.95,40.74,-11.26
181,-14.4476,217.2777,2190.2258,-7.0791,-221.5064,2305.9443,-5.0921,-420.1370,2318.3308,154.2231,41.0852,2226.0767,257.3207,168.0558,2006.9358,163.5290,401.5006,1965.5599,-170.9900,30.3438,2228.8831,-303.9424,163.5744,2030.5249,-256.9258,410.0775,1985.4628,112.7293,-464.7547,2375.6763,197.7811,-808.4059,2166.9644,177.1533,-1105.2739,2393.7290,-123.5054,-472.1581,2367.4270,-202.1470,-803.1028,2136.8186,-190.2898,-1094.4454,2371.2515,-8.12,-7.20,44.20,-11.36
182,-13.2059,204.5576,2187.8015,-6.2061,-233.6242,2305.8745,-4.1805,-432.2956,2317.3887,155.0865,28.6790,2225.1584,259.6525,151.4086,2004.3174,167.8321,384.6302,1957.6488,-169.4811,18.1125,2227.2214,-303.7309,147.8152,2027.4209,-257.3463,393.8383,1979.2346,114.3993,-473.0084,2376.0593,201.4228,-814.5481,2164.7217,176.1223,-1107.8392,2395.6296,-123.5729,-480.5356,2367.9458,-203.4057,-808.4008,2133.3911,-190.0517,-1095.2230,2373.2588,-8.70,-7.47,47.52,-11.50
183,-12.1686,192.6930,2185.2471,-5.3930,-244.8434,2305.7629,-3.3440,-443.5425,2316.5381,155.7470,17.2557,2224.1914,261.1878,136.0502,2001.6355,171.8730,369.2027,1950.0566,-168.2112,6.6433,2225.4836,-303.6049,133.2307,2024.4764,-257.8536,378.7028,1973.0242,115.8420,-480.6397,2376.3596,205.5022,-819.8097,2162.3352,175.0399,-1109.4634,2397.1780,-123.5817,-488.2263,2368.3425,-204.7049,-813.2084,2130.2463,-189.7838,-1095.6268,2375.1980,-9.39,-7.75,50.67,-11.66
184,-11.4128,181.9935,2182.7056,-4.6716,-254.8833,2305.6245,-2.6104,-453.5997,2315.8386,156.2020,7.0874,2223.1960,262.0046,122.3659,1998.9786,175.4614,355.5462,1942.9995,-167.2151,-3.7658,2223.7158,-303.5132,120.2774,2021.7460,-258.4766,365.1575,1966.9713,117.0500,-487.4222,2376.6423,209.7881,-824.0449,2159.9280,173.9757,-1110.1616,2398.3279,-123.5671,-495.0102,2368.6704,-206.0206,-817.4088,2127.5408,-189.4943,-1095.7480,2377.0225,-10.14,-8.04,53.55,-11.83
185,-10.9814,172.9186,2180.2698,-4.0696,-263.3109,2305.4495,-2.0009,-462.0310,2315.3516,156.4404,-1.3920,2222.1880,262.2439,110.8741,1996.4530,178.4647,344.1145,1936.6523,-166.4962,-12.6470,2221.9680,-303.4522,109.4845,2019.2860,-259.2566,353.7652,1961.2543,118.0045,-493.0081,2376.9729,213.9431,-827.0674,2157.7051,173.0094,-1110.0276,2399.0376,-123.5454,-500.5532,2369.0012,-207.3141,-820.7947,2125.4631,-189.1917,-1095.6642,2378.6599,-10.89,-8.31,56.06,-12.01
186,-10.8848,166.0708,2177.9897,-3.6079,-269.5485,2305.2139,-1.5367,-468.2561,2315.1362,156.4404,-7.5958,2221.1797,262.0768,102.2160,1994.1630,180.8156,335.5036,1931.1401,-166.0333,-19.3693,2220.3008,-303.4785,101.4347,2017.1581,-260.2446,345.1443,1956.0704,118.6866,-496.9366,2377.4368,217.5637,-828.6569,2155.9331,172.2196,-1109.2190,2399.2793,-123.5146,-504.4249,2369.4233,-208.5257,-823.0700,2124.2327,-188.8929,-1095.4353,2380.0173,-11.56,-8.57,58.06,-12.20
187,-11.1114,162.1551,2175.8972,-3.3043,-272.9177,2304.8840,-1.2293,-471.6080,2315.2432,156.1752,-10.8266,2220.1814,261.6634,97.1183,1992.1957,182.5096,330.4162,1926.5499,-165.7909,-23.1814,2218.7791,-303.6984,96.7486,2015.4253,-261.4896,339.9510,1951.6216,119.0765,-498.6636,2378.1277,220.2390,-828.5635,2154.9104,171.6743,-1107.9253,2399.0317,-123.4666,-506.1162,2370.0496,-209.5844,-823.8834,2124.0757,-188.6165,-1095.1033,2380.9805,-12.07,-8.80,59.40,-12.40
188,-11.6393,161.9040,2174.0134,-3.1833,-272.7485,2304.4802,-1.0988,-471.4476,2315.6592,155.6289,-10.3819,2219.2180,261.1358,96.2906,1990.6080,183.5775,329.5636,1922.9521,-165.7385,-23.3072,2217.4756,-304.2441,96.0343,2014.1378,-263.0285,338.8213,1948.0956,119.1440,-497.6640,2379.0627,221.6339,-826.5493,2154.9297,171.4138,-1106.3102,2398.2764,-123.4045,-505.1411,2370.8865,-210.4039,-822.9016,2125.1899,-188.3869,-1094.6804,2381.4277,-12.36,-8.97,59.99,-12.61
189,-12.4439,165.9092,2172.3721,-3.2916,-268.3652,2304.1233,-1.1875,-467.0641,2316.3157,154.8080,-5.7018,2218.3223,260.5776,100.2141,1989.4360,184.0646,333.4623,1920.4189,-165.8697,-19.1384,2216.4568,-305.2042,99.7106,2013.3442,-264.8667,342.2200,1945.6454,118.8281,-493.4503,2380.1914,221.5518,-822.4258,2156.2314,171.4481,-1104.4543,2396.9929,-123.3279,-501.0111,2371.8833,-210.8999,-819.8557,2127.7412,-188.2224,-1094.1372,2381.2607,-12.37,-9.06,59.69,-12.81
190,-13.4942,174.2689,2171.0415,-3.6277,-259.7110,2303.8032,-1.4908,-458.3828,2317.2290,153.7312,3.2712,2217.5120,260.0042,108.9617,1988.7173,184.0036,342.1968,1919.0150,-166.1733,-10.5686,2215.7556,-306.5747,107.8743,2013.0994,-266.9692,350.2342,1944.3578,118.1007,-485.9823,2381.4927,219.9973,-816.1931,2158.9143,171.7503,-1102.3282,2395.1812,-123.1944,-493.6853,2373.0273,-211.0258,-814.7046,2131.7932,-188.1332,-1093.3953,2380.4497,-12.13,-9.07,58.48,-13.01
