frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
134,-90.9335,566.2583,2146.3762,13.2722,-4.3984,2526.4146,-21.8474,-216.9143,2525.9128,164.3852,277.6172,2423.6282,197.2877,527.4460,2346.4705,79.7400,752.6780,2351.2949,-156.1010,270.7062,2453.5789,-225.3019,530.9712,2392.7258,-56.7822,712.6696,2463.9111,103.0425,-295.7813,2641.6357,123.1509,-724.4426,2597.7073,182.8682,-1117.1102,2696.2415,-102.5348,-324.0517,2632.1521,-148.9164,-738.1261,2563.3767,-200.2445,-1113.6239,2673.0156,2.85,0.66,50.17,-25.86
135,-88.8749,560.7050,2153.6255,11.8748,-11.6312,2532.1545,-20.4559,-224.5138,2526.7871,164.9390,268.4511,2427.1592,206.7952,514.0180,2341.2634,87.1296,738.1614,2343.1257,-157.3429,262.6795,2456.1777,-229.1427,519.7287,2385.5171,-66.2809,706.3811,2457.1064,104.6058,-299.9695,2644.5986,124.9529,-727.6166,2591.9741,183.0949,-1118.7942,2697.1750,-102.6744,-328.6540,2634.8308,-148.3894,-742.4013,2563.6938,-201.0640,-1118.3099,2671.3625,2.74,0.79,52.95,-25.42
136,-86.3722,552.6077,2162.0989,9.8018,-22.4392,2537.8142,-18.6374,-235.7181,2528.2573,165.4052,255.1222,2430.1299,218.0494,494.9359,2334.5972,96.7127,718.1813,2333.7598,-158.7244,250.9785,2457.4338,-233.9931,503.3950,2374.7964,-76.5336,695.4776,2444.1099,106.1582,-307.7242,2648.5107,126.9343,-733.6904,2583.9666,183.3360,-1122.6973,2697.8240,-103.3294,-335.6587,2638.3481,-148.1147,-748.8098,2563.3276,-202.1727,-1124.7758,2670.1736,2.61,0.95,55.83,-24.91
137,-83.4691,541.4485,2171.4053,7.0228,-37.3214,2542.9351,-16.5047,-250.9808,2530.5576,165.6875,237.0530,2431.9355,230.8055,469.4104,2326.3865,108.2205,691.9397,2322.5830,-160.3163,235.0942,2457.2126,-239.7078,481.0864,2360.4280,-87.2699,678.7352,2425.1709,107.6918,-319.7812,2653.2649,129.1440,-743.1481,2573.7522,183.6328,-1129.0112,2698.7188,-104.5451,-345.6147,2642.6409,-148.0617,-757.7072,2561.4673,-203.5982,-1133.0537,2669.7461,2.45,1.13,58.47,-24.38
138,-80.2505,526.9222,2181.3140,3.5464,-56.5402,2547.1843,-14.2081,-270.5762,2533.5132,165.6949,213.9505,2432.1616,244.6394,436.9757,2316.6155,121.1598,658.9194,2309.2915,-162.1862,214.7161,2455.3728,-245.9987,452.1854,2342.5371,-98.1600,655.1849,2401.0989,109.1066,-336.6241,2658.5320,131.6261,-756.2795,2561.6267,184.0330,-1137.7198,2700.3450,-106.2976,-358.9330,2647.3616,-148.2421,-769.3508,2557.5466,-205.3302,-1143.1364,2670.2964,2.26,1.35,60.78,-23.83
139,-76.8444,508.8795,2191.5215,-0.5359,-80.0338,2550.4966,-11.9872,-294.4250,2536.6436,165.3883,185.8841,2430.6738,258.9524,397.5823,2305.3677,134.8529,619.0037,2293.9666,-164.4037,189.7751,2451.7461,-252.4866,416.4620,2321.4722,-108.8203,624.2812,2373.1416,110.2600,-358.3715,2663.7910,134.4069,-773.1572,2548.0916,184.5895,-1148.6221,2703.0613,-108.5103,-375.8265,2651.9431,-148.7103,-783.8721,2551.3350,-207.3200,-1154.9521,2671.9062,2.03,1.59,62.75,-23.25
140,-73.3769,487.4978,2201.7234,-5.1787,-107.4552,2552.6277,-10.0368,-322.1318,2539.4993,164.8183,153.3219,2427.6487,273.0374,351.6559,2292.8174,148.5006,572.5664,2277.0579,-167.0676,160.4957,2446.1653,-258.8070,374.1752,2297.7617,-118.8313,586.0438,2342.7932,111.0653,-384.7267,2668.4446,137.4859,-793.6489,2533.7827,185.3556,-1161.3751,2707.0649,-111.1329,-396.2842,2655.7517,-149.5609,-801.2772,2542.9517,-209.4917,-1168.3540,2674.5537,1.76,1.83,64.35,-22.65
141,-69.9689,463.2587,2211.6025,-10.3234,-138.1723,2553.3057,-8.5371,-353.0088,2541.6270,164.1498,117.1193,2423.5046,286.1674,300.0861,2279.1975,161.2879,520.4752,2259.2676,-170.3035,127.3946,2438.5286,-264.7057,326.1003,2272.0920,-127.7992,541.0937,2311.5601,111.5335,-414.9733,2671.8982,140.8416,-817.4307,2519.3503,186.3736,-1175.5596,2712.3711,-114.1665,-420.0322,2658.1804,-150.9243,-821.4550,2532.7939,-211.7527,-1183.1096,2678.2004,1.45,2.04,65.52,-22.01
142,-66.7337,436.8715,2220.8582,-15.8272,-171.2809,2552.3772,-7.6323,-386.1239,2542.5918,163.6379,78.4310,2418.7856,297.6977,244.1428,2264.7451,172.4901,464.0270,2241.3879,-174.2348,91.2433,2428.8970,-270.1033,273.4675,2245.2834,-135.4276,490.5821,2280.7788,111.7302,-448.0423,2673.5891,144.4407,-844.0104,2505.3572,187.6598,-1190.7257,2718.8042,-117.6589,-446.5359,2658.7058,-152.9515,-844.1827,2521.4341,-214.0128,-1198.8925,2682.8882,1.11,2.21,66.27,-21.35
143,-63.7662,409.2186,2229.2336,-21.4399,-205.6632,2549.8669,-7.4314,-420.3614,2542.0398,163.6009,38.5964,2414.0029,307.1081,185.3405,2249.6750,181.5733,404.8148,2224.1228,-178.9624,53.0318,2417.5874,-275.0859,217.8204,2218.2537,-141.5844,436.0300,2251.4954,111.7444,-482.6526,2673.0674,148.2580,-872.7454,2492.2036,189.1911,-1206.4294,2726.0234,-121.6622,-475.0576,2656.9263,-155.7957,-869.1523,2509.5029,-216.1869,-1215.2688,2688.7820,0.76,2.31,66.65,-20.66
144,-61.1349,381.3045,2236.5510,-26.7991,-240.0548,2545.9763,-7.9801,-454.5103,2539.7561,164.3636,-1.0183,2409.5142,314.0290,125.3062,2234.1743,188.2514,344.5808,2207.9355,-184.5494,13.9216,2405.2019,-279.8489,160.8294,2191.9512,-146.3258,379.1473,2224.3926,111.6282,-517.4759,2670.0540,152.2851,-902.8593,2480.1145,190.9007,-1222.2354,2733.5771,-126.1882,-504.7694,2652.6096,-159.5817,-895.9863,2497.5925,-218.1946,-1231.6886,2696.1123,0.39,2.32,66.69,-19.94
145,-58.8657,354.1923,2242.6992,-31.5012,-273.1400,2541.0789,-9.2659,-487.3385,2535.6809,166.2068,-39.1538,2405.4456,318.2327,65.6730,2218.4409,192.4944,285.0784,2192.9673,-191.0209,-24.8197,2392.5674,-284.6057,104.1097,2167.2888,-149.8783,321.6741,2199.7458,111.3581,-551.2725,2664.4897,156.5307,-933.4599,2469.1755,192.6877,-1237.7019,2741.0020,-131.1374,-534.8576,2645.7058,-164.3702,-924.2424,2486.1997,-219.9566,-1247.5026,2705.0654,0.02,2.21,66.43,-19.20
146,-56.9325,328.9176,2247.6216,-35.2189,-303.6506,2535.7385,-11.1986,-517.6899,2529.8350,169.3033,-74.7650,2401.7134,319.6605,8.0166,2202.7295,194.4860,227.9612,2179.0388,-198.3573,-61.9148,2380.5867,-289.5090,49.0891,2145.0564,-152.5722,265.2714,2177.4368,110.8299,-582.9933,2656.5486,161.0094,-963.5764,2459.3923,194.4333,-1252.3707,2747.9075,-136.2888,-564.6085,2636.3770,-170.1240,-953.4070,2475.7036,-221.3964,-1262.0082,2715.6372,-0.39,1.97,65.89,-18.44
147,-55.2770,306.4879,2251.4280,-37.7668,-330.5970,2530.2004,-13.6644,-544.6242,2522.5493,173.7012,-107.0232,2398.0947,318.4539,-46.1975,2187.3794,194.5514,174.6948,2165.7241,-206.5065,-96.1570,2370.0410,-294.5997,-3.0442,2125.8450,-154.7655,211.4452,2157.0430,109.9262,-611.8408,2646.6694,165.7201,-992.2283,2450.7583,196.0224,-1265.7896,2754.0430,-141.3527,-593.4441,2625.0168,-176.6805,-982.8768,2466.3655,-222.4582,-1274.5471,2727.5425,-0.84,1.60,64.93,-17.67
148,-53.8358,287.7628,2254.3901,-39.1200,-353.3903,2524.3025,-16.5631,-567.5490,2514.4031,179.2949,-135.3256,2394.3511,314.9602,-95.6749,2172.7881,193.0812,126.4878,2152.4963,-215.3609,-126.5300,2361.4478,-299.7892,-51.3294,2110.0012,-156.7703,161.4961,2137.9976,108.5653,-637.2778,2635.5205,170.6258,-1018.5148,2443.3052,197.3629,-1277.5720,2759.3196,-146.0312,-620.8849,2612.2131,-183.7494,-1011.9497,2458.3342,-223.1226,-1284.6108,2740.2036,-1.34,1.11,63.31,-16.91
149,-52.5568,273.2368,2256.8000,-39.4159,-371.8901,2517.7065,-19.8148,-586.3077,2506.0134,185.7925,-159.3207,2390.3213,309.6841,-139.3638,2159.3696,190.4712,84.2402,2138.8965,-224.6985,-152.3591,2355.0054,-304.8664,-94.9823,2097.6475,-158.8149,116.4691,2119.7710,106.7055,-658.9822,2623.8635,175.6329,-1041.7068,2437.1389,198.4032,-1287.4761,2763.8101,-150.0412,-646.4691,2598.6396,-190.9341,-1039.8236,2451.6589,-223.4255,-1291.9532,2752.8428,-1.89,0.55,60.86,-16.17
150,-51.4112,262.7804,2258.8337,-38.9030,-386.4138,2510.1919,-23.3475,-601.1832,2497.8118,192.6805,-178.9498,2385.9731,303.2193,-176.4994,2147.4634,187.0938,48.5103,2124.7070,-234.1224,-173.4290,2350.6506,-309.5433,-133.3482,2088.7190,-161.0292,77.1201,2102.0381,104.3578,-676.8069,2612.4434,180.5871,-1061.3116,2432.4292,199.1436,-1295.4524,2767.7063,-153.1566,-669.6951,2584.9905,-197.7908,-1065.6283,2446.3018,-223.4479,-1296.6527,2764.6167,-2.47,-0.03,57.76,-15.46
151,-50.3959,255.5206,2260.4663,-37.8894,-397.6517,2501.9531,-27.0381,-612.7858,2489.9248,199.2613,-194.4161,2381.3960,296.1849,-206.6344,2137.2610,183.2828,19.5157,2110.0469,-243.0594,-189.9860,2348.1729,-313.5234,-165.8838,2082.9824,-163.4611,43.8893,2084.7493,101.5931,-690.7528,2601.8997,185.2789,-1077.0957,2429.3564,199.6335,-1301.6458,2771.2537,-155.2908,-690.0351,2571.9604,-203.8949,-1088.4990,2442.1218,-223.3071,-1299.1208,2774.7729,-3.07,-0.58,54.54,-14.80
152,-49.5271,250.2418,2261.4868,-36.6559,-406.3958,2493.5933,-30.7052,-621.8162,2482.3779,204.7861,-206.0766,2376.7659,289.1818,-229.6505,2128.7593,179.3268,-2.8307,2095.3767,-250.8795,-202.5762,2347.2866,-316.5749,-192.2083,2080.0122,-166.0854,16.9245,2068.1223,98.5896,-700.9720,2592.7893,189.4710,-1089.0710,2428.0361,199.9582,-1306.3457,2774.6760,-156.5793,-707.0087,2560.2402,-208.9129,-1107.6910,2438.8655,-223.1214,-1300.0100,2782.7454,-3.62,-1.03,51.86,-14.21
153,-48.8175,245.8520,2261.1658,-35.4376,-413.1472,2486.2390,-34.1117,-628.7366,2475.4863,208.6150,-214.3239,2372.2820,282.7455,-245.7568,2121.8030,175.4539,-18.8498,2081.3953,-257.0531,-211.8315,2347.6685,-318.5745,-212.1728,2079.2058,-168.8160,-3.8688,2052.5522,95.6370,-707.7545,2585.6023,192.9333,-1097.4578,2428.4629,200.2153,-1309.9181,2778.1045,-157.3808,-720.2683,2550.4788,-212.6362,-1122.6752,2436.1802,-223.0001,-1300.0803,2788.1836,-4.10,-1.35,50.20,-13.77
154,-48.2602,241.4569,2257.9404,-34.3967,-418.0143,2481.2932,-37.0381,-633.5860,2470.2275,210.3315,-219.5130,2368.1135,277.3125,-255.4487,2116.1719,171.8197,-29.0121,2068.9041,-261.2856,-218.2868,2348.9497,-319.5152,-225.9204,2079.8567,-171.5067,-18.7460,2038.4839,93.0792,-711.4880,2580.7515,195.4711,-1102.6001,2430.4907,200.4934,-1312.7430,2781.5339,-158.1420,-729.6188,2543.1812,-214.9908,-1133.1670,2433.6880,-223.0206,-1300.0425,2790.9104,-4.47,-1.52,49.47,-13.64
155,-47.8243,236.7792,2251.4644,-33.6272,-421.0686,2479.3374,-39.2846,-636.4716,2466.9600,209.7943,-221.9383,2364.3613,273.1843,-259.4262,2111.6851,168.5069,-33.8720,2058.6626,-263.5716,-222.2932,2350.7051,-319.5106,-233.8589,2081.2661,-173.9754,-28.0644,2026.3044,91.1080,-712.5372,2578.4189,196.9484,-1104.8723,2433.8433,200.8527,-1315.1665,2784.7876,-159.1909,-734.9771,2538.5784,-216.0060,-1139.0602,2431.0479,-223.2269,-1300.4275,2790.8643,-4.70,-1.53,49.65,-13.86
156,-47.4546,232.0281,2242.7742,-33.2048,-422.5044,2479.9292,-40.6787,-637.6105,2465.5725,207.0684,-221.8745,2361.0720,270.5063,-258.4852,2108.2759,165.5405,-34.0250,2051.2727,-264.1054,-224.0801,2352.4795,-318.8406,-236.5446,2082.8499,-176.0388,-32.2422,2016.2906,89.7029,-711.2126,2578.5239,197.2884,-1104.5815,2438.1450,201.3131,-1317.4625,2787.5159,-160.6387,-736.3527,2536.5935,-215.7920,-1140.3673,2428.0193,-223.6299,-1301.5291,2787.9207,-4.78,-1.41,50.69,-14.37
157,-47.0982,227.6459,2233.7236,-33.1705,-422.5146,2482.6052,-41.1340,-637.3007,2465.1230,202.3198,-219.6228,2358.2781,269.2547,-253.4005,2106.0103,162.9147,-30.0836,2047.0830,-263.1002,-223.8732,2353.8464,-317.9357,-234.6023,2084.1780,-177.5577,-31.7356,2008.5981,88.6208,-707.7298,2580.7292,196.4857,-1101.9337,2442.9495,201.8486,-1319.8063,2789.2153,-162.3526,-733.8626,2536.8921,-214.5101,-1137.2104,2424.5398,-224.2269,-1303.3669,2782.1064,-4.74,-1.16,52.95,-14.98
158,-46.7150,223.7821,2224.8098,-33.5306,-421.0875,2487.0735,-40.7434,-635.4549,2465.4382,195.8101,-215.4615,2356.0144,269.2432,-244.8418,2105.0444,160.6134,-22.6364,2046.1100,-260.7305,-221.8745,2354.4673,-317.2015,-228.5956,2085.0015,-178.4533,-26.9821,2003.2770,87.6158,-702.2717,2584.6467,194.5988,-1097.0337,2447.7952,202.3936,-1322.2477,2789.2949,-164.1145,-727.7258,2539.0466,-212.3592,-1129.8317,2420.7393,-224.9886,-1305.6923,2773.5161,-4.60,-0.82,56.24,-15.64
159,-46.2720,220.6132,2216.0696,-34.2798,-418.0570,2492.9368,-39.7151,-631.8547,2466.4155,187.9312,-209.5596,2354.3381,270.1504,-233.3166,2105.5486,158.6239,-12.1910,2048.0178,-257.1716,-218.1709,2354.1411,-316.8897,-219.0349,2085.2690,-178.7314,-18.3668,2000.2909,86.4579,-694.9396,2589.8564,191.7432,-1089.8943,2452.2588,202.8523,-1324.6904,2787.1558,-165.6791,-718.2524,2542.6028,-209.5566,-1118.6022,2416.9243,-225.8712,-1308.0663,2762.3948,-4.38,-0.43,60.25,-16.37
160,-45.7404,218.4973,2207.3911,-35.4142,-413.1341,2499.6580,-38.3121,-626.1968,2467.9189,179.2041,-201.9123,2353.3325,271.5700,-219.1461,2107.6179,156.9368,0.9048,2052.1360,-252.6362,-212.6712,2352.8208,-317.1026,-206.2514,2085.0813,-178.4774,-6.1627,1999.5355,84.9611,-685.7345,2595.9272,188.0562,-1080.4420,2456.0105,203.1218,-1326.8798,2782.2764,-166.7927,-705.7784,2547.1824,-206.3165,-1104.0027,2413.5840,-226.8173,-1309.9572,2749.2087,-4.13,0.01,64.60,-17.14
161,-45.0978,217.9704,2198.6306,-36.9221,-405.9181,2506.7285,-36.7925,-618.1086,2469.8420,170.2086,-192.3289,2353.0906,273.0671,-202.4472,2111.1909,155.5411,16.5334,2057.5801,-247.3650,-205.1002,2350.6348,-317.8161,-190.3281,2084.6841,-177.8338,9.5260,2000.8738,83.0063,-674.5510,2602.4492,183.6795,-1068.5492,2458.8501,203.1065,-1328.4011,2774.2837,-167.2437,-690.6152,2552.5579,-202.8310,-1086.5818,2411.3599,-227.7608,-1310.8397,2734.6763,-3.86,0.44,68.95,-17.97
162,-44.3426,219.5879,2189.6687,-38.7669,-395.9662,2513.8010,-35.3823,-607.1965,2472.1184,161.4878,-180.4715,2353.6914,274.2321,-183.1237,2116.0359,154.4181,34.8547,2063.4258,-241.5817,-195.0485,2347.8789,-318.9113,-171.0818,2084.4604,-176.9605,28.8095,2004.1791,80.5695,-661.2171,2609.0879,178.7310,-1054.0725,2460.7388,202.7360,-1328.7220,2763.0288,-166.8970,-673.0063,2558.6558,-199.2569,-1066.8950,2411.0015,-228.6296,-1310.2686,2719.7363,-3.60,0.83,72.97,-18.86
163,-43.5167,223.7448,2180.4084,-40.8485,-382.8947,2520.6841,-34.2491,-593.1270,2474.7068,153.4563,-165.9286,2355.1853,274.7269,-160.8577,2121.7830,153.5428,56.2975,2068.9370,-235.4584,-182.0414,2344.9785,-320.2008,-148.0976,2084.9004,-175.9896,52.0198,2009.3969,77.7057,-645.5245,2615.5933,173.3080,-1036.9166,2461.8381,201.9647,-1327.2491,2748.6482,-165.7034,-653.0992,2565.4939,-195.7183,-1045.4480,2413.2791,-229.3450,-1307.9001,2705.4548,-3.34,1.17,76.46,-19.81
164,-42.7315,230.6205,2170.7620,-42.9811,-366.4454,2527.3022,-33.5043,-575.6818,2477.5583,146.3714,-148.2926,2357.5444,274.3050,-135.1442,2128.0156,152.8808,81.5124,2073.7256,-229.0921,-165.6285,2342.4194,-321.4530,-120.8109,2086.5588,-174.9867,79.6617,2016.5680,74.5281,-627.2793,2621.7905,167.4896,-1017.0901,2462.5117,200.7733,-1323.4193,2731.6182,-163.6806,-630.9582,2573.0754,-192.3148,-1022.6543,2418.8770,-229.8285,-1303.4902,2692.8826,-3.08,1.43,79.35,-20.83
165,-42.1932,240.1991,2160.6477,-44.8759,-346.5160,2533.6414,-33.2030,-554.7996,2480.5881,140.3272,-127.2533,2360.6384,272.8266,-105.3681,2134.3438,152.3899,111.2624,2077.8318,-222.5019,-145.4774,2340.6584,-322.4056,-88.6399,2090.0132,-173.9351,112.2984,2025.8409,71.1729,-606.3550,2627.5356,161.3611,-994.7650,2463.2917,199.1609,-1316.7820,2712.7527,-160.8904,-606.6210,2581.3008,-189.1358,-998.8304,2428.2800,-230.0022,-1296.8965,2682.8977,-2.81,1.59,81.63,-21.92
166,-42.2206,252.2723,2149.9917,-46.1609,-323.1994,2539.7070,-33.3523,-530.5978,2483.6575,135.2993,-102.6730,2364.2126,270.2493,-70.9464,2140.4932,152.0105,146.2752,2081.6768,-215.6333,-121.4760,2340.0449,-322.7756,-51.1583,2095.8298,-172.7462,150.3748,2037.4257,67.7824,-582.7615,2632.6775,155.0264,-970.3020,2464.7661,197.1514,-1307.0807,2693.1523,-157.4143,-580.2020,2589.9080,-186.2696,-974.2211,2441.6746,-229.7965,-1288.0922,2676.0525,-2.52,1.64,83.39,-23.08
167,-43.2472,266.4164,2138.7539,-46.4045,-296.8277,2545.4871,-33.9001,-503.4157,2486.5652,131.1867,-74.6716,2367.9351,266.6157,-31.4925,2146.3630,151.6661,187.0452,2085.9556,-208.3807,-93.8199,2340.7896,-322.2562,-8.2896,2104.5554,-171.2877,194.0228,2051.5312,64.4894,-556.7110,2637.0474,148.6245,-944.2518,2467.4668,194.7941,-1294.3082,2674.0913,-153.3448,-551.9991,2598.4788,-183.8080,-949.0550,2458.8938,-229.1523,-1277.1819,2672.4956,-2.20,1.57,84.70,-24.31
168,-45.7950,281.9673,2126.9580,-45.1708,-268.0261,2550.9409,-34.7349,-473.8397,2489.0767,127.8731,-43.6753,2371.4714,262.0146,13.0106,2152.1016,151.2580,233.6378,2091.4868,-200.6273,-63.0537,2342.9905,-320.5086,39.5094,2116.6912,-169.4236,242.8815,2068.2759,61.4261,-528.6708,2640.4785,142.3192,-917.3146,2471.7454,192.1794,-1278.7429,2656.8738,-148.7770,-522.5731,2606.4819,-181.8446,-923.6021,2479.4080,-228.0315,-1264.4054,2671.9719,-1.84,1.38,85.66,-25.60
169,-50.4109,298.0238,2114.7275,-42.0638,-237.7212,2555.9824,-35.6824,-442.7131,2490.9639,125.2624,-10.4369,2374.5872,256.5372,62.0908,2158.1116,150.6799,285.5196,2099.0830,-192.2885,-30.0521,2346.6829,-317.1668,91.1402,2132.6265,-167.0480,296.0001,2087.6162,58.7403,-499.3680,2642.8330,136.2882,-890.2919,2477.7271,189.4339,-1260.9513,2642.6821,-143.8130,-492.7525,2613.3735,-180.4680,-898.2132,2502.3713,-226.4162,-1250.1069,2673.9355,-1.46,1.05,86.34,-26.93
170,-57.5605,313.4909,2102.3005,-36.7878,-207.0978,2560.4709,-36.5324,-411.0874,2492.0520,123.3137,24.0282,2377.2219,250.2254,114.7218,2165.0181,149.8199,341.5034,2109.4004,-183.3502,4.0774,2351.8987,-311.8617,144.8893,2152.5129,-164.1176,351.8514,2109.3372,56.6128,-469.7318,2644.0139,130.6913,-864.0154,2485.3264,186.7192,-1241.7466,2632.4480,-138.5581,-463.5450,2618.6843,-179.7504,-873.3124,2526.7119,-224.3161,-1234.7147,2677.7014,-1.06,0.60,86.80,-28.28
171,-67.4839,327.1919,2090.0234,-29.1912,-177.4695,2564.2112,-37.0649,-380.1153,2492.2393,122.0309,58.5581,2379.5205,243.0530,169.3688,2173.5427,148.5796,399.8085,2122.8342,-173.8754,38.1307,2358.6985,-304.3033,198.6265,2176.1313,-160.6657,408.4758,2133.0769,55.2584,-440.7747,2643.9768,125.6513,-839.2844,2494.3408,184.1994,-1222.0924,2626.7559,-133.1312,-435.9786,2622.1025,-179.7348,-849.3647,2551.2812,-221.7619,-1218.7106,2682.5657,-0.64,0.03,87.07,-29.63
172,-80.0336,338.0313,2078.3149,-19.3313,-150.0930,2566.9873,-37.0937,-350.8939,2491.5239,121.4312,92.0100,2381.8040,234.9524,224.1192,2184.3435,146.8737,458.2641,2139.4392,-163.9987,70.9446,2367.1594,-294.3817,250.1421,2202.8074,-156.8029,463.7271,2158.4004,54.8981,-413.4640,2642.7390,121.2305,-816.7847,2504.5315,182.0220,-1202.9725,2625.7600,-127.6706,-410.9289,2623.5129,-180.4145,-826.8090,2574.9951,-218.8091,-1202.6134,2687.8667,-0.19,-0.66,87.19,-30.95
173,-94.5355,345.2173,2067.6086,-7.5551,-125.9422,2568.6411,-36.5104,-324.2985,2490.0210,121.4900,123.3966,2384.4944,225.8961,276.9223,2197.8313,144.6415,514.5898,2158.9304,-153.9195,101.5126,2377.2910,-282.2859,297.5192,2231.4468,-152.6823,515.5844,2184.8337,55.7111,-388.6098,2640.3835,117.4370,-797.0244,2515.6692,180.2821,-1185.2473,2629.1489,-122.3521,-388.9948,2623.0149,-181.7100,-806.0209,2596.9521,-215.5396,-1186.9369,2692.9832,0.29,-1.43,87.14,-32.25
174,-109.8149,348.5134,2058.2727,5.4117,-105.5205,2569.1794,-35.3341,-300.8510,2487.9631,122.1077,151.9760,2388.0100,215.9863,325.8700,2214.0488,141.8392,566.7087,2180.7205,-143.9216,129.0725,2388.9219,-268.5598,339.4279,2260.6851,-148.4609,562.4313,2211.8796,57.7792,-366.8022,2637.0430,114.2311,-780.2806,2527.5012,179.0179,-1169.5497,2636.1912,-117.4047,-370.4475,2620.8994,-183.4305,-787.2910,2616.4805,-212.0858,-1172.1582,2697.3416,0.80,-2.25,86.91,-33.49
175,-124.5155,348.4277,2050.5247,18.5025,-88.8004,2568.8491,-33.7467,-280.6833,2485.6851,123.1135,177.2688,2392.6719,205.5176,369.4633,2232.6370,138.4437,613.0007,2204.0168,-134.3922,153.1603,2401.6208,-254.0683,375.2389,2289.1111,-144.2525,603.2551,2238.9907,61.0479,-348.3794,2632.8647,111.5530,-766.5939,2539.7104,178.2069,-1156.2266,2645.8784,-113.1230,-355.2429,2617.5925,-185.2361,-770.8422,2633.1799,-208.6521,-1158.6888,2700.4624,1.35,-3.04,86.42,-34.67
176,-137.4581,346.0648,2044.3677,30.5927,-75.3579,2568.1348,-32.0802,-263.6446,2483.5718,124.3043,199.0268,2398.6326,194.9486,406.7616,2252.9153,134.4471,652.4584,2227.9363,-125.8041,173.6197,2414.7305,-239.8504,404.9538,2315.4807,-140.1286,637.6735,2265.5601,65.3203,-333.4329,2627.9758,109.3344,-755.7955,2551.8989,177.7861,-1145.3615,2657.0950,-109.8782,-343.0769,2613.5774,-186.5727,-756.8405,2646.9395,-205.5581,-1146.8755,2702.0139,1.92,-3.69,85.65,-35.77
177,-147.8231,342.5733,2039.5736,40.2797,-64.6521,2567.6909,-30.7439,-249.5209,2481.9402,125.4763,217.1455,2405.8811,184.8228,437.4123,2274.0156,129.8719,684.7087,2251.6113,-118.6259,190.5644,2427.4800,-226.9009,428.9943,2338.8555,-136.1371,665.8236,2290.9719,70.2894,-321.8286,2622.4861,107.5125,-747.5663,2563.6299,177.6708,-1136.8275,2668.7671,-108.1122,-333.4754,2609.3232,-186.6401,-745.4017,2657.9097,-203.2470,-1136.9689,2701.8535,2.49,-4.01,84.63,-36.76
178,-155.1383,338.7053,2035.7975,46.9058,-56.2665,2568.0588,-30.0720,-238.1523,2481.0022,126.4856,231.6787,2414.2214,175.6572,461.5833,2295.0408,124.7805,709.9448,2274.2830,-113.1355,204.2110,2439.1802,-215.9473,447.9356,2358.6719,-132.3458,688.1534,2314.6855,75.5979,-313.2455,2616.5286,106.0301,-741.4973,2574.4783,177.7714,-1130.3649,2679.9578,-108.0024,-325.9472,2605.3989,-185.0548,-736.5339,2666.1255,-201.9326,-1129.0746,2700.1614,3.04,-3.93,83.50,-37.66
179,-159.2981,334.7672,2032.6991,50.4930,-49.9612,2569.4646,-30.2091,-229.4244,2480.8457,127.2622,242.8122,2423.3130,167.8582,479.8439,2315.1938,119.2936,728.7827,2295.3484,-109.3367,214.7881,2449.3455,-207.3215,462.3593,2374.7588,-128.8525,705.2438,2336.3103,80.9084,-307.2237,2610.3127,104.8361,-737.1437,2584.0928,178.0088,-1125.6381,2689.9355,-109.4086,-320.0847,2602.3164,-181.9658,-730.0865,2671.7412,-201.5294,-1123.1340,2697.2524,3.56,-3.47,82.41,-38.46
180,-160.5769,330.7789,2030.0219,51.6188,-45.5926,2571.7646,-31.0979,-223.2131,2481.4639,127.8123,250.8576,2432.7202,161.6553,493.0101,2333.8845,113.5889,742.0988,2314.3943,-106.9873,222.5178,2457.7319,-200.9561,472.8214,2387.3008,-125.7708,717.7061,2355.6472,85.9564,-303.2173,2604.1597,103.8827,-734.0634,2592.2402,178.3202,-1122.2799,2698.2058,-112.0101,-315.5723,2600.4473,-177.7734,-725.7567,2675.1306,-201.8049,-1118.9371,2693.4382,4.03,-2.71,81.45,-39.18
181,-159.5890,326.6265,2027.6221,51.2133,-43.0381,2574.5215,-32.5505,-219.3463,2482.7910,128.1844,256.2250,2441.9707,157.0962,502.0056,2350.7546,107.8918,750.8729,2331.1892,-105.6655,227.6238,2464.3276,-196.4739,479.8382,2396.7505,-123.2011,726.1458,2372.6638,90.5696,-300.6401,2598.4944,103.1245,-731.8439,2598.8389,178.6632,-1119.9205,2704.5261,-115.4053,-312.1372,2600.0190,-172.9145,-723.1365,2676.7825,-202.4979,-1116.1490,2689.0056,4.44,-1.77,80.71,-39.82
