frame,head_x,head_y,head_z,torso_x,torso_y,torso_z,waist_x,waist_y,waist_z,l_shoulder_x,l_shoulder_y,l_shoulder_z,l_elbow_x,l_elbow_y,l_elbow_z,l_wrist_x,l_wrist_y,l_wrist_z,r_shoulder_x,r_shoulder_y,r_shoulder_z,r_elbow_x,r_elbow_y,r_elbow_z,r_wrist_x,r_wrist_y,r_wrist_z,l_hip_x,l_hip_y,l_hip_z,l_knee_x,l_knee_y,l_knee_z,l_ankle_x,l_ankle_y,l_ankle_z,r_hip_x,r_hip_y,r_hip_z,r_knee_x,r_knee_y,r_knee_z,r_ankle_x,r_ankle_y,r_ankle_z,left_knee_valgus_deg,right_knee_valgus_deg,back_arch_deg,torso_lean_deg
341,-49.5103,134.6745,2077.5808,-55.2094,-246.8676,2254.1848,-48.8078,-425.9471,2238.9395,98.7056,-13.9898,2115.1577,163.7732,128.9973,1919.7371,159.9558,317.1010,1779.8911,-198.6678,-22.8014,2133.9714,-306.8249,85.4919,1935.3636,-293.1442,278.6729,1803.2695,51.2259,-449.3609,2248.9944,84.3652,-744.2963,2001.5275,131.0632,-1016.6836,2222.5786,-147.4121,-455.2360,2245.8569,-153.6783,-745.3538,1990.6754,-177.5227,-1009.2070,2225.3142,1.58,1.87,22.72,-16.06
342,-49.1715,149.6786,2079.6318,-53.1102,-233.0471,2253.6951,-47.4099,-412.1472,2238.4434,101.7884,-0.5044,2115.2075,164.4579,148.3837,1923.4523,160.3855,338.8645,1786.8727,-198.4278,-9.1643,2135.3875,-306.7696,103.7478,1939.4789,-293.8246,298.2751,1809.2955,52.3048,-437.2317,2247.5701,86.6980,-736.9804,2006.1324,131.0452,-1014.1613,2221.6406,-145.6460,-442.8393,2244.4102,-154.6762,-738.7169,1996.0181,-177.5169,-1008.0065,2224.4873,1.22,1.48,20.01,-15.78
343,-48.8247,165.4931,2081.8979,-50.9518,-218.5798,2252.9746,-46.0231,-397.6828,2237.7312,104.9096,13.7967,2115.3049,165.0104,168.7519,1927.5894,160.6081,361.8031,1794.6860,-198.2897,5.1527,2136.9192,-306.5195,123.1307,1943.9548,-294.3553,319.0754,1815.8517,53.3353,-424.3901,2246.0247,88.8463,-729.1834,2011.1488,131.2140,-1011.2915,2220.5830,-143.8317,-429.8319,2242.9033,-155.6440,-731.6347,2001.8650,-177.5030,-1006.5988,2223.5625,0.91,1.10,17.75,-15.47
344,-48.4645,181.8782,2084.3938,-48.7787,-203.6706,2251.9985,-44.6821,-382.7540,2236.7622,108.0073,28.7482,2115.4609,165.3947,189.8035,1932.0963,160.5949,385.5850,1803.2775,-198.2766,19.9546,2138.5325,-306.0436,143.3541,1948.7405,-294.7019,340.7854,1822.8590,54.2978,-410.9807,2244.3748,90.7502,-720.9728,2016.5302,131.5939,-1008.0750,2219.4150,-142.0136,-416.3757,2241.3674,-156.5763,-724.1863,2008.1901,-177.4723,-1004.9474,2222.5298,0.66,0.74,16.04,-15.10
345,-48.0904,198.6018,2087.0845,-46.6581,-188.5670,2250.7729,-43.4219,-367.6416,2235.4900,111.0150,44.1449,2115.7109,165.5938,211.1927,1936.8979,160.3175,409.8439,1812.5575,-198.3974,35.0007,2140.2080,-305.3343,164.0921,1953.7491,-294.8520,363.0523,1830.2260,55.2005,-397.1881,2242.6414,92.3593,-712.4513,2022.2278,132.2030,-1004.5195,2218.1362,-140.2643,-402.6618,2239.8420,-157.4477,-716.4369,2014.9095,-177.4333,-1003.0574,2221.4180,0.50,0.41,14.98,-14.69
346,-47.6971,215.1990,2089.8867,-44.6503,-173.7185,2249.2827,-42.2691,-352.7988,2233.8586,113.8276,59.5801,2116.0979,165.5848,232.3147,1941.8674,159.7739,433.8741,1822.2892,-198.6519,49.8650,2141.8743,-304.3988,184.7033,1958.8293,-294.7922,385.1973,1837.7062,56.0522,-383.3943,2240.8145,93.6347,-703.8711,2028.1029,133.0069,-1000.7260,2216.7815,-138.6549,-389.0493,2238.3369,-158.2341,-708.5905,2021.8578,-177.3851,-1000.9455,2220.2778,0.41,0.12,14.63,-14.22
347,-47.2891,231.1031,2092.6343,-42.8236,-159.6221,2247.4846,-41.2297,-338.7187,2231.8467,116.3463,74.5873,2116.6682,165.3828,252.5042,1946.8733,159.0095,456.8552,1832.1196,-199.0060,64.0593,2143.4592,-303.3002,204.4631,1963.7690,-294.5486,406.4157,1845.0166,56.8619,-370.0538,2238.8630,94.5985,-695.5728,2033.9757,133.9180,-996.9002,2215.4329,-137.2248,-375.9411,2236.8171,-158.9066,-700.9380,2028.8157,-177.3308,-998.6565,2219.1980,0.39,-0.13,14.91,-13.73
348,-46.8748,245.8635,2095.1602,-41.2137,-146.6514,2245.3582,-40.2871,-325.7422,2229.4924,118.5199,88.8154,2117.4565,165.0406,271.2985,1951.8090,158.1049,478.1917,1841.6934,-199.4345,77.2494,2144.8992,-302.1117,222.8113,1968.4042,-294.1317,426.1371,1851.9299,57.6488,-357.5265,2236.7312,95.3168,-687.8687,2039.6930,134.8345,-993.2424,2214.1948,-135.9810,-363.6384,2235.2085,-159.4512,-693.7346,2035.5875,-177.2795,-996.2817,2218.3035,0.41,-0.33,15.59,-13.23
349,-46.4597,259.2672,2097.3958,-39.8374,-134.9798,2242.8901,-39.4055,-314.0576,2226.7922,120.3398,102.0716,2118.4731,164.6197,288.4984,1956.6180,157.1481,497.5952,1850.7460,-199.8927,89.2678,2146.1748,-300.9259,239.4686,1972.6228,-293.5738,444.0767,1858.3643,58.4383,-346.0457,2234.3730,95.8794,-680.9704,2045.1729,135.6741,-989.9279,2213.1877,-134.8976,-352.3138,2233.4111,-159.8678,-687.1761,2042.0658,-177.2313,-993.9203,2217.7148,0.46,-0.49,16.56,-12.72
350,-46.0628,271.3303,2099.3447,-38.6617,-124.6106,2240.0925,-38.5382,-303.6640,2223.7546,121.8243,114.3112,2119.6912,164.1801,304.1371,1961.2924,156.2125,515.0685,1859.1370,-200.3486,100.1262,2147.2786,-299.8159,254.3900,1976.4084,-292.8845,460.2410,1864.3538,59.2477,-335.7206,2231.7417,96.3985,-674.9994,2050.3977,136.3928,-987.0632,2212.5200,-133.9146,-342.0247,2231.3186,-160.1591,-681.3788,2048.2212,-177.1947,-991.6885,2217.5500,0.50,-0.61,17.67,-12.21
351,-45.7003,282.2106,2101.0598,-37.6435,-115.3931,2236.9832,-37.6350,-294.4264,2220.4324,123.0194,125.6076,2121.0425,163.7571,318.4167,1965.8569,155.3421,530.8415,1866.8690,-200.7574,109.9486,2148.2297,-298.8584,267.7427,1979.8070,-292.0950,474.8370,1870.0568,60.0869,-326.5610,2228.8352,96.9777,-669.9858,2055.4116,136.9820,-984.7089,2212.2957,-132.9529,-332.7513,2228.8364,-160.3329,-676.4024,2054.1052,-177.1737,-989.6987,2217.8860,0.53,-0.70,18.70,-11.70
352,-45.3893,292.1330,2102.6304,-36.7261,-107.1167,2233.6099,-36.6552,-286.1356,2216.9124,123.9790,136.0886,2122.4456,163.3635,331.6107,1970.3492,154.5341,545.2618,1874.0787,-201.0877,118.9269,2149.0444,-298.1107,279.7941,1982.9309,-291.2184,488.1915,1875.6809,60.9480,-318.5217,2225.6726,97.7062,-665.8948,2060.2769,137.4765,-982.8788,2212.6055,-131.9246,-324.4374,2225.9084,-160.3937,-672.2613,2059.8259,-177.1687,-988.0500,2218.7559,0.53,-0.78,19.43,-11.18
353,-45.1519,301.3016,2104.1580,-35.8718,-99.5784,2230.0349,-35.5762,-278.5900,2213.3025,124.7541,145.8730,2123.8271,162.9818,343.9639,1974.8062,153.7414,558.6824,1880.9927,-201.3040,127.2356,2149.7385,-297.6257,290.8366,1985.9126,-290.2935,500.6222,1881.4415,61.8150,-311.5269,2222.3181,98.6470,-662.6608,2065.0835,137.9153,-981.5445,2213.5095,-130.7652,-317.0267,2222.5334,-160.3353,-668.9321,2065.4897,-177.1866,-986.8361,2220.1401,0.49,-0.84,19.68,-10.66
354,-44.9959,309.8505,2105.7375,-35.0635,-92.6372,2226.3369,-34.4014,-271.6554,2209.7002,125.3831,155.0316,2125.1487,162.5560,355.6327,1979.2733,152.8847,571.3663,1887.8779,-201.3789,134.9965,2150.3179,-297.4353,301.1100,1988.8904,-289.3457,512.3706,1887.5057,62.6599,-305.5008,2218.8445,99.8164,-660.1855,2069.8860,138.3515,-980.6622,2215.0437,-129.4414,-310.4860,2218.7686,-160.1424,-666.3658,2071.2009,-177.2246,-986.1138,2221.9680,0.41,-0.88,19.38,-10.14
355,-44.9292,317.8282,2107.4382,-34.3073,-86.2394,2222.6016,-33.1633,-265.2718,2206.1802,125.8799,163.5700,2126.4241,161.9992,366.6708,1983.7970,151.8677,583.4540,1894.9916,-201.2918,142.2627,2150.7827,-297.5479,310.7662,1991.9852,-288.4235,523.5632,1893.9664,63.4525,-300.3510,2215.3403,101.1948,-658.3647,2074.7373,138.8101,-980.1542,2217.1858,-127.9648,-304.7859,2214.7263,-159.7881,-664.4891,2077.0107,-177.2824,-985.9034,2224.1304,0.31,-0.91,18.59,-9.61
356,-44.9527,325.1968,2109.2886,-33.6329,-80.4054,2218.9119,-31.9180,-259.4568,2202.7854,126.2497,171.4425,2127.7197,161.1867,377.0382,1988.4313,150.5988,594.9564,1902.5333,-201.0315,149.0196,2151.1350,-297.9462,319.8673,1995.2814,-287.5609,534.2100,1900.8386,64.1653,-295.9782,2211.8809,102.7074,-657.0649,2079.6248,139.3101,-979.9399,2219.8682,-126.3918,-299.8984,2210.5552,-159.2344,-663.2000,2082.9165,-177.3591,-986.1738,2226.4919,0.18,-0.92,17.51,-9.09
357,-45.0508,331.8632,2111.2827,-33.0766,-75.2028,2215.3425,-30.7351,-254.2744,2199.5193,126.4767,178.5757,2129.1370,159.9836,386.6310,1993.2194,149.0020,605.7938,1910.6302,-200.5991,155.2087,2151.3826,-298.5780,328.3969,1998.8208,-286.7939,544.2436,1908.0634,64.7859,-292.2634,2208.5366,104.2557,-656.1515,2084.5105,139.8327,-979.9097,2222.9453,-124.8159,-295.7796,2206.4248,-158.4417,-662.3764,2088.8398,-177.4454,-986.8337,2228.8984,0.04,-0.88,16.38,-8.56
358,-45.2149,337.7301,2113.3818,-32.6652,-70.7116,2211.9543,-29.6810,-249.7931,2196.3589,126.5519,184.8998,2130.7903,158.2628,395.3391,1998.1781,147.0263,615.8467,1919.3295,-200.0190,160.7617,2151.5422,-299.3668,336.2975,2002.6093,-286.1477,553.5680,1915.5428,65.3195,-289.0800,2205.3547,105.7118,-655.4737,2089.2886,140.3548,-979.9649,2226.2371,-123.3474,-292.3521,2202.4954,-157.3750,-661.8839,2094.6323,-177.5390,-987.7478,2231.2068,-0.09,-0.80,15.45,-8.04
359,-45.4144,342.7301,2115.5352,-32.4061,-66.9764,2208.7854,-28.8038,-246.0542,2193.2668,126.4719,190.3851,2132.7600,155.9373,403.0827,2003.3040,144.6541,625.0156,1928.6189,-199.3305,165.6179,2151.6492,-300.2187,343.5206,2006.6262,-285.6189,562.1102,1923.1818,65.7923,-286.2957,2202.3679,106.9705,-654.9008,2093.8511,140.8286,-979.9991,2229.5288,-122.0916,-289.5182,2198.8877,-156.0112,-661.5822,2100.1064,-177.6333,-988.7491,2233.2917,-0.20,-0.67,14.93,-7.52
360,-45.6338,346.8569,2117.6982,-32.2772,-63.9931,2205.8479,-28.1225,-243.0499,2190.2053,126.2555,195.0406,2135.0754,152.9913,409.8499,2008.5801,141.9027,633.2564,1938.4338,-198.5949,169.7413,2151.7539,-301.0372,350.0464,2010.8536,-285.2014,569.8479,1930.9166,66.2362,-283.7903,2199.5859,107.9528,-654.3165,2098.0723,141.2176,-979.9384,2232.6343,-121.1251,-287.1527,2195.6702,-154.3505,-661.3480,2105.0718,-177.7229,-989.6705,2235.0715,-0.27,-0.47,14.92,-7.01
361,-45.8380,350.1611,2119.8440,-32.2280,-61.7147,2203.1453,-27.6328,-240.7349,2187.1541,125.9438,198.9090,2137.6951,149.4897,415.6979,2013.9927,138.8300,640.5727,1948.6782,-197.8877,173.1232,2151.9202,-301.7382,355.8840,2015.2892,-284.8622,576.8041,1938.7294,66.6859,-281.4633,2197.0061,108.6343,-653.6447,2101.8770,141.4846,-979.7267,2235.4070,-120.4859,-285.1267,2192.8611,-152.4239,-661.0803,2109.3770,-177.8106,-990.3695,2236.5117,-0.31,-0.21,15.46,-6.50
362,-46.0136,352.7254,2121.9661,-32.2020,-60.0645,2200.6682,-27.3106,-239.0344,2184.1228,125.5957,202.0501,2140.5181,145.5774,420.7234,2019.5481,135.5324,647.0131,1959.2273,-197.2799,175.7711,2152.2263,-302.2658,361.0624,2019.9401,-284.5764,583.0223,1946.6459,67.1658,-279.2420,2194.6248,109.0332,-652.8421,2105.2188,141.6131,-979.3466,2237.7698,-120.1728,-283.3291,2190.4292,-150.2905,-660.7036,2112.9380,-177.8940,-990.7495,2237.6167,-0.32,0.10,16.53,-6.00
363,-46.1337,354.6388,2124.0227,-32.1462,-58.9524,2198.4146,-27.1182,-237.8696,2181.2053,125.2747,204.5198,2143.4175,141.4563,425.0467,2025.2716,132.1335,652.6436,1969.9504,-196.8278,177.7150,2152.7480,-302.6010,365.6069,2024.8198,-284.3162,588.5473,1954.7147,67.6917,-277.0895,2192.4326,109.2024,-651.8974,2108.1033,141.6057,-978.8007,2239.7046,-120.1617,-281.6664,2188.3247,-148.0432,-660.1803,2115.7500,-177.9762,-990.7668,2238.4314,-0.31,0.45,17.96,-5.51
364,-46.2009,355.9957,2126.0146,-32.0266,-58.2987,2196.3840,-27.0211,-237.1613,2178.4929,125.0344,206.3696,2146.2629,137.3459,428.7810,2031.2041,128.7753,657.5361,1980.7288,-196.5603,179.0070,2153.5454,-302.7545,369.5328,2029.9276,-284.0648,593.4152,1962.9872,68.2688,-274.9847,2190.4385,109.2122,-650.8240,2110.5728,141.4812,-978.1085,2241.2388,-120.4042,-280.0764,2186.4802,-145.7939,-659.4965,2117.8835,-178.0610,-990.4332,2239.0063,-0.27,0.81,19.58,-5.06
365,-46.2132,356.8899,2128.0193,-31.8377,-58.0331,2194.5696,-26.9829,-236.8403,2176.0110,124.9132,207.6474,2148.9456,133.4455,432.0205,2037.3856,125.5975,661.7664,1991.4530,-196.4760,179.7150,2154.6519,-302.7587,372.8612,2035.2406,-283.8200,597.6544,1971.4852,68.8905,-272.9270,2188.6475,109.1273,-649.6414,2112.6987,141.2850,-977.3018,2242.4377,-120.8484,-278.5199,2184.8359,-143.6579,-658.6620,2119.4714,-178.1437,-989.7998,2239.4102,-0.23,1.17,21.35,-4.62
366,-46.2043,357.4104,2130.1409,-31.5935,-58.0885,2192.9565,-26.9740,-236.8423,2173.7507,124.9239,208.4071,2151.3860,129.8943,434.8415,2043.8278,122.7197,665.4083,2002.0419,-196.5519,179.9243,2156.0513,-302.6457,375.6325,2040.7026,-283.5809,601.3084,1980.1757,69.5385,-270.9163,2187.0752,109.0098,-648.3752,2114.5708,141.0654,-976.4099,2243.3694,-121.4370,-276.9747,2183.3345,-141.7422,-657.6985,2120.6685,-178.2259,-988.9438,2239.6995,-0.18,1.50,23.29,-4.20
367,-46.2110,357.6443,2132.4609,-31.3224,-58.4000,2191.5115,-26.9757,-237.0987,2171.6887,125.0614,208.7186,2153.5337,126.7456,437.3032,2050.4971,120.2310,668.5359,2012.4231,-196.7605,179.7358,2157.6785,-302.4312,377.9218,2046.2354,-283.3559,604.4455,1988.9576,70.1895,-268.9493,2185.7305,108.9019,-647.0479,2116.2798,140.8815,-975.4589,2244.1121,-122.1098,-275.4288,2181.9336,-140.1187,-656.6352,2121.6372,-178.3008,-987.9464,2239.9268,-0.13,1.80,25.42,-3.77
368,-46.3056,357.6701,2135.0073,-31.0579,-58.8960,2190.1924,-26.9727,-237.5403,2169.7964,125.3028,208.6720,2155.3557,123.9672,439.4449,2057.3062,118.1790,671.2198,2022.5270,-197.0736,179.2530,2159.4185,-302.1111,379.8387,2051.7336,-283.1505,607.1590,1997.6542,70.8157,-267.0316,2184.6211,108.8289,-645.6779,2117.9277,140.7835,-974.4803,2244.7400,-122.8209,-273.8794,2180.6089,-138.8308,-655.5013,2122.5154,-178.3631,-986.8839,2240.1389,-0.08,2.05,27.79,-3.35
369,-46.5637,357.5552,2137.7422,-30.8310,-59.5032,2188.9521,-26.9609,-238.0979,2168.0564,125.6096,208.3641,2156.8391,121.4544,441.2977,2064.1199,116.5702,673.5150,2032.2701,-197.4698,178.5731,2161.1340,-301.6603,381.5103,2057.0896,-282.9613,609.5526,2006.0452,71.3884,-265.1653,2183.7502,108.7995,-644.2965,2119.6028,140.8052,-973.5031,2245.3298,-123.5220,-272.3326,2179.3501,-137.8806,-654.3242,2123.4075,-178.4124,-985.8145,2240.3638,-0.04,2.24,30.43,-2.91
370,-47.0773,357.3549,2140.5657,-30.6628,-60.1542,2187.7485,-26.9393,-238.7112,2166.4585,125.9378,207.8945,2157.9875,119.0621,442.8818,2070.7698,115.3647,675.4615,2041.5394,-197.9395,177.7833,2162.6887,-301.0425,383.0522,2062.1953,-282.7835,611.7255,2013.8932,71.8815,-263.3720,2183.1150,108.8137,-642.9391,2121.3887,140.9649,-972.5622,2245.9585,-124.1821,-270.7987,2178.1702,-137.2420,-653.1326,2124.3799,-178.4441,-984.7811,2240.6321,0.01,2.38,33.36,-2.49
371,-47.9267,357.1088,2143.3389,-30.5652,-60.7929,2186.5615,-26.9103,-239.3238,2165.0085,126.2398,207.3595,2158.8269,116.6504,444.2093,2077.0789,114.4781,677.0853,2050.1748,-198.4767,176.9535,2163.9863,-300.2221,384.5489,2066.9487,-282.5955,613.7510,2020.9802,72.2744,-261.6857,2182.7046,108.8683,-641.6455,2123.3281,141.2503,-971.6943,2246.6938,-124.7780,-269.3029,2177.0918,-136.8709,-651.9531,2125.4553,-178.4625,-983.8091,2240.9531,0.05,2.48,36.52,-2.08
372,-49.1619,356.8459,2145.9021,-30.5448,-61.3728,2185.3879,-26.8820,-239.8958,2163.7258,126.4703,206.8402,2159.4089,114.1226,445.2939,2082.8589,113.7890,678.3995,2057.9675,-199.0764,176.1369,2164.9778,-299.1808,386.0389,2071.2463,-282.3687,615.6613,2027.1304,72.5571,-260.1495,2182.5051,108.9524,-640.4717,2125.4290,141.6380,-970.9351,2247.5835,-125.2962,-267.8784,2176.1526,-136.7090,-650.8171,2126.6257,-178.4702,-982.9216,2241.3342,0.08,2.54,39.82,-1.71
373,-50.7879,356.5863,2148.1082,-30.5961,-61.8609,2184.2544,-26.8604,-240.3974,2162.6521,126.5915,206.4013,2159.7993,111.4579,446.1500,2087.9270,113.1589,679.4142,2064.6873,-199.7334,175.3774,2165.6685,-297.9244,387.5115,2074.9846,-282.0701,617.4527,2032.2180,72.7292,-258.8192,2182.4949,109.0561,-639.4662,2127.6360,142.0858,-970.3149,2248.6372,-125.7335,-266.5655,2175.3896,-136.7002,-649.7630,2127.8530,-178.4681,-982.1365,2241.7654,0.12,2.57,43.05,-1.40
374,-52.7360,356.3484,2149.8411,-30.7158,-62.2374,2183.1987,-26.8526,-240.8033,2161.8367,126.5805,206.0883,2160.0652,108.7178,446.7962,2092.1208,112.4570,680.1556,2070.1372,-200.4357,174.7055,2166.0991,-296.4963,388.9267,2078.0730,-281.6614,619.0936,2036.1877,72.8048,-257.7403,2182.6514,109.1644,-638.6682,2129.8467,142.5499,-969.8507,2249.8267,-126.0954,-265.4101,2174.8359,-136.7908,-648.8275,2129.0938,-178.4600,-981.4750,2242.2290,0.14,2.58,45.97,-1.15
375,-54.8695,356.1519,2151.0300,-30.8938,-62.4899,2182.2676,-26.8643,-241.1072,2161.3518,126.4344,205.9237,2160.2620,106.0259,447.2607,2095.3213,111.5959,680.6622,2074.1990,-201.1684,174.1447,2166.3301,-294.9684,390.2332,2080.4500,-281.1170,620.5466,2039.0551,72.8111,-256.9362,2182.9504,109.2699,-638.0959,2131.9263,142.9933,-969.5422,2251.0774,-126.3969,-264.4435,2174.5103,-136.9276,-648.0425,2130.2881,-178.4429,-980.9554,2242.6965,0.16,2.58,48.27,-0.99
376,-57.0046,356.0150,2151.6504,-31.1184,-62.6113,2181.5110,-26.8993,-241.3101,2161.2776,126.1667,205.9099,2160.4270,103.5380,447.5814,2097.4719,110.5543,680.9861,2076.8442,-201.9139,173.7104,2166.4221,-293.4319,391.3876,2082.0940,-280.4302,621.7819,2040.8942,72.7776,-256.4107,2183.3738,109.3704,-637.7377,2133.7168,143.3834,-969.3624,2252.2852,-126.6510,-263.6881,2174.4187,-137.0696,-647.4229,2131.3804,-178.4133,-980.5779,2243.1299,0.17,2.57,49.69,-0.92
377,-58.9424,355.9669,2151.7131,-31.3760,-62.5971,2180.9844,-26.9481,-241.3992,2161.6008,125.8128,206.0453,2160.5764,101.3989,447.7941,2098.5811,109.3876,681.1811,2078.1025,-202.6586,173.4158,2166.4277,-291.9790,392.3578,2083.0181,-279.6131,622.7856,2041.8068,72.7381,-256.1355,2183.9185,109.4555,-637.5572,2135.0696,143.7081,-969.2704,2253.3267,-126.8658,-263.1405,2174.5676,-137.1773,-646.9658,2132.2935,-178.3669,-980.3219,2243.4900,0.18,2.56,50.23,-0.95
378,-60.5279,356.0283,2151.2524,-31.6518,-62.4307,2180.7556,-27.0035,-241.3418,2162.4504,125.4128,206.3185,2160.7131,99.7179,447.9324,2098.7039,108.2129,681.2831,2078.0183,-203.3911,173.2655,2166.3884,-290.6897,393.1265,2083.2456,-278.7072,623.5447,2041.8813,72.7214,-256.0722,2184.6057,109.5245,-637.5004,2135.8228,143.9575,-969.1973,2254.0740,-127.0475,-262.7806,2174.9700,-137.2197,-646.6413,2132.9150,-178.2945,-980.1396,2243.7241,0.19,2.56,49.63,-1.07
379,-61.6744,356.2065,2150.3210,-31.9310,-62.1135,2180.9087,-27.0634,-241.1487,2163.9431,125.0052,206.7112,2160.8308,98.5590,448.0107,2097.9128,107.1767,681.3007,2076.6130,-204.1049,173.2565,2166.3333,-289.6226,393.6664,2082.7922,-277.7637,624.0428,2041.1566,72.7515,-256.1778,2185.4849,109.5749,-637.4884,2135.8208,144.1356,-969.0576,2254.4038,-127.2073,-262.5843,2175.6619,-137.1777,-646.3948,2133.1021,-178.1908,-979.9570,2243.7781,0.20,2.57,47.78,-1.31
380,-62.3693,356.4857,2148.9988,-32.2046,-61.6546,2181.5437,-27.1244,-240.8280,2166.1660,124.6176,207.1976,2160.9275,97.9479,448.0120,2096.2678,106.4153,681.2042,2073.8726,-204.7933,173.3685,2166.2832,-288.8189,393.9348,2081.6411,-276.8383,624.2325,2039.6093,72.8272,-256.4209,2186.6345,109.5816,-637.4694,2134.8916,144.2385,-968.7640,2254.2161,-127.3395,-262.5302,2176.7019,-137.0716,-646.1922,2132.7495,-178.0518,-979.7091,2243.5881,0.21,2.59,44.64,-1.65
381,-62.6716,356.8263,2147.4126,-32.4662,-61.0824,2182.7795,-27.1812,-240.3849,2169.1404,124.2680,207.7321,2161.0066,97.8943,447.8828,2093.8076,106.0341,680.9227,2069.7651,-205.4504,173.5679,2166.2563,-288.3072,393.8500,2079.7405,-275.9860,624.0287,2037.1547,72.9215,-256.7931,2188.1467,109.5487,-637.3667,2132.8901,144.2603,-968.2288,2253.3999,-127.4197,-262.6314,2178.1599,-136.9224,-645.9965,2131.5898,-177.8740,-979.3010,2243.0767,0.23,2.60,40.29,-2.08
382,-62.6732,357.1616,2145.7827,-32.7189,-60.4460,2184.7241,-27.2260,-239.8590,2172.7424,123.9566,208.2435,2161.0847,98.4061,447.5227,2090.5420,106.0904,680.3366,2064.2764,-206.0602,173.7949,2166.2664,-288.1156,393.2866,2077.0154,-275.2466,623.2964,2033.6866,72.9886,-257.3234,2190.1172,109.4722,-637.1306,2129.7012,144.2107,-967.3777,2251.8896,-127.4189,-262.8932,2180.1179,-136.7578,-645.7483,2129.3857,-177.6578,-978.6350,2242.1418,0.24,2.61,35.25,-2.59
383,-62.4834,357.3967,2144.3894,-32.9706,-59.8373,2187.4590,-27.2525,-239.3235,2176.7178,123.6802,208.6253,2161.1899,99.5044,446.7822,2086.4856,106.6011,679.2847,2057.4587,-206.5981,173.9692,2166.3296,-288.2725,392.0704,2073.3979,-274.6499,621.8550,2029.1132,72.9745,-258.0828,2192.6191,109.3657,-636.7432,2125.2971,144.0963,-966.1802,2249.6624,-127.3058,-263.3752,2182.6282,-136.6271,-645.4006,2125.9553,-177.4078,-977.6306,2240.6880,0.24,2.61,30.42,-3.10
384,-62.2095,357.3818,2143.2295,-33.2391,-59.3773,2191.0054,-27.2638,-238.9017,2180.9939,123.4218,208.7310,2161.3606,101.2216,445.4608,2081.6768,107.5449,677.5651,2049.4612,-207.0219,173.9802,2166.4583,-288.8104,389.9926,2068.8672,-274.2211,619.4858,2023.4076,72.8535,-259.1996,2195.6829,109.2402,-636.2308,2119.7390,143.9339,-964.6674,2246.7388,-127.0823,-264.1767,2185.7141,-136.6042,-644.9591,2121.1790,-177.1398,-976.2723,2238.6301,0.24,2.58,26.26,-3.62
385,-61.9356,356.9216,2142.2273,-33.5466,-59.2383,2195.2896,-27.2703,-238.7651,2185.4890,123.1617,208.3705,2161.6423,103.5886,443.3192,2076.2058,108.8711,674.9420,2040.5345,-207.2755,173.6940,2166.6643,-289.7585,386.8223,2063.4895,-273.9799,615.9544,2016.6370,72.6022,-260.8373,2199.2739,109.1171,-635.6824,2113.2085,143.7433,-962.9525,2243.2153,-126.7580,-265.4684,2189.3201,-136.7876,-644.4657,2115.0693,-176.8801,-974.6078,2235.9282,0.22,2.52,22.98,-4.15
386,-61.7272,355.7848,2141.2900,-33.9215,-59.6374,2200.1487,-27.2911,-239.1397,2190.0835,122.8731,207.3237,2162.0823,106.6168,440.0874,2070.2197,110.5045,671.1591,2030.9788,-207.2923,172.9498,2166.9563,-291.1353,382.3403,2057.4343,-273.9640,611.0308,2008.9604,72.2085,-263.1857,2203.2842,109.0367,-635.2528,2105.9775,143.5508,-961.2261,2239.2454,-126.3564,-267.4536,2193.3430,-137.2875,-644.0392,2107.7617,-176.6636,-972.7869,2232.6030,0.18,2.41,20.66,-4.69
387,-61.6208,353.7263,2140.3169,-34.3922,-60.8288,2205.3164,-27.3513,-240.2785,2194.6636,122.5254,205.3599,2162.7188,110.2730,435.4998,2063.9089,112.3552,665.9522,2021.0695,-207.0089,171.5759,2167.3420,-292.9402,376.3672,2050.9780,-274.2267,604.5219,2000.6055,71.6647,-266.4406,2207.5449,109.0362,-635.1566,2098.3611,143.3920,-959.7368,2235.0437,-125.9075,-270.3685,2197.6118,-138.2229,-643.8593,2099.5359,-176.5341,-971.0383,2228.7615,0.12,2.24,19.11,-5.23
388,-61.6227,350.5200,2139.2383,-34.9851,-63.0644,2210.4707,-27.4786,-242.4440,2199.1350,122.0857,202.2751,2163.5710,114.4565,429.3325,2057.4766,114.3235,659.0817,2011.0010,-206.3827,169.4015,2167.8257,-295.1410,368.7982,2044.4579,-274.8402,596.3021,1991.8247,70.9728,-270.7586,2211.8542,109.1723,-635.6390,2090.6675,143.2967,-958.7545,2230.8572,-125.4506,-274.4233,2201.9478,-139.6925,-644.1682,2090.7522,-176.5324,-969.6625,2224.5918,0.02,1.99,18.06,-5.77
389,-61.7213,345.9799,2137.9543,-35.7062,-66.5476,2215.4106,-27.7087,-245.8409,2203.3789,121.5203,197.9258,2164.6287,118.9921,421.4455,2051.0979,116.3175,650.3747,2000.8644,-205.4047,166.2737,2168.4099,-297.6720,359.6204,2038.2141,-275.8901,586.3316,1982.8470,70.1402,-276.2388,2216.0212,109.5062,-636.9297,2083.1633,143.2945,-958.5142,2226.9248,-125.0303,-279.7790,2206.1775,-141.7613,-645.2180,2081.8198,-176.6909,-968.9585,2220.3604,-0.11,1.66,17.34,-6.31
